name,vote,voteID
M. Koc,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
R. Ambrozik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
A.M. Anders,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
M. Augustyn,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
R. Ambrozik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7753.html"
A.M. Anders,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7753.html"
R. Ambrozik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7752.html"
A.M. Anders,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7752.html"
T. Kopeć,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
M. Kopiczko,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
W. Kraska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
J.F. Libicki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
A.M. Anders,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
M. Augustyn,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
R. Ambrozik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
A.M. Anders,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
M. Augustyn,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
A. Mioduszewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
A. Misiołek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
K. Mróz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
G. Napieralski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
R. Ambrozik,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
A.M. Anders,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
T. Grodzki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
M. Grubski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
J. Hamerski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
J.M. Jackowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
M. Borowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
B. Borusewicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
B. Borys-Damięcka,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
M. Borowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
M. Budner,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
M. Augustyn,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
A. Bielan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
A. Bielan,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
G. Bierecki,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
P. Błaszczyk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
B. Borusewicz,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
B. Borys-Damięcka,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
J. Chróścikowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
A. Bobko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
J. Hamerski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
J.M. Jackowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
A. Kamiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
M. Borowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
A. Bobko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
R. Bonisławski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
M. Borowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
A. Bobko,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
W. Bonkowski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
D. Czudowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
R. Bonisławski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7532.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7942.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7941.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7941.html"
M. Koc,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
S. Kogut,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
W. Komarnicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8200.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8694.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8694.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8694.html"
W. Dobkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8694.html"
D. Czudowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8695.html"
W. Dobkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8695.html"
J. Dobrzyński,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8695.html"
R. Dowhan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8695.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7545.html"
L. Czarnobaj,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7545.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7545.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
J. Hamerski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
J.M. Jackowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
A. Kamiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7950.html"
Z. Cichoń,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7543.html"
L. Czarnobaj,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7543.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7543.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7543.html"
D. Czudowska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7543.html"
G. Czelej,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
J. Czerwiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
D. Czudowska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
W. Dobkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
J. Dobrzyński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7544.html"
A. Grabowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
T. Grodzki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
J. Hamerski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7951.html"
M. Golba,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
A. Grabowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
T. Grodzki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7952.html"
R. Mamątow,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
M. Martynowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
Ł. Mikołajczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
A. Mioduszewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8025.html"
M. Golba,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
A. Grabowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
T. Grodzki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
M. Grubski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7946.html"
S. Gogacz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
M. Golba,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
A. Grabowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
T. Grodzki,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7945.html"
J. Fedorowicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
P. Florek,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
R. Gaweł,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7943.html"
A. Kamiński,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
S. Karczewski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
W. Kilian,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
K. Kleina,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
B. Klich,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8023.html"
A. Zając,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
J. Zając,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
B. Zdrojewska,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
P. Zientarski,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,4945.html"
M. Koc,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
S. Kogut,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
W. Komarnicki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
T. Kopeć,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8022.html"
A. Pociej,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
M. Poślednik,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
M. Potoczny,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
K. Probierz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8027.html"
S. Kogut,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
W. Komarnicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
T. Kopeć,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
M. Kopiczko,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
W. Kraska,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7847.html"
S. Kogut,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
W. Komarnicki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
T. Kopeć,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
M. Kopiczko,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7811.html"
A. Bielan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7754.html"
M. Augustyn,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7753.html"
A. Bielan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7753.html"
G. Bierecki,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7753.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7753.html"
M. Augustyn,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7752.html"
A. Bielan,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7752.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7752.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7752.html"
A. Bobko,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7752.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7501.html"
A.M. Anders,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7501.html"
M. Augustyn,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7501.html"
M. Łuczak,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
J. Łyczak,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
R. Majer,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
R. Mamątow,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8024.html"
R. Ambrozik,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7502.html"
A.M. Anders,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7502.html"
A. Bielan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
G. Bierecki,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
P. Błaszczyk,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
A. Bobko,wstrz.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7751.html"
A. Bielan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
G. Bierecki,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
P. Błaszczyk,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
A. Bobko,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7750.html"
J. Obremski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8026.html"
M. Augustyn,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
A. Bielan,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7749.html"
A. Kamiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
S. Karczewski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
W. Kilian,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
K. Kleina,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7503.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
J. Chróścikowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
L. Czarnobaj,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7539.html"
J. Chróścikowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
L. Czarnobaj,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7540.html"
A. Bobko,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
R. Bonisławski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
W. Bonkowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
M. Borowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7756.html"
A. Bobko,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
R. Bonisławski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
W. Bonkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7755.html"
Z. Cichoń,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
L. Czarnobaj,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
G. Czelej,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
J. Czerwiński,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7542.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
B. Borusewicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
B. Borys-Damięcka,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7541.html"
S. Karczewski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
K. Kleina,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
B. Klich,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,8696.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
M. Budner,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
J. Chróścikowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
Z. Cichoń,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7537.html"
B. Borusewicz,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
B. Borys-Damięcka,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
M. Budner,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7536.html"
M. Borowski,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
B. Borusewicz,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
B. Borys-Damięcka,za,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
M. Budner,nie gł.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7533.html"
W. Dobkowski,przec.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,7944.html"
